"","Subject","Activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyAccMag-mean()","fBodyBodyAccJerkMag-mean()","fBodyBodyGyroMag-mean()","fBodyBodyGyroJerkMag-mean()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
"133",23,"LAYING",-0.851745947597222,-0.901911982416667,-0.605874520027778,-0.610205433702778,-0.525063893620833,-0.554111851375,-0.557384835319444,-0.367372429805556,-0.273093121569444,-0.0546365562361111,-0.389908396611111,-0.330402443013889,-0.540866031861111,-0.786441107152778,-0.938505861583333,-0.941413725416667,-0.464066294218056,-0.708970864666667,-0.679242354152778,-0.419690711430556,-0.842310456930556,-0.729407927416667,-0.890912831138889,-0.342863525044722,-0.317428165099583,-0.556714155016111,-0.398653297833333,-0.439030604625,-0.572056533208333,-0.0941722987125,-0.378479193075,-0.0611724714722222,-0.440784530180556,-0.605559060880556,-0.573796014473611,-0.368757914451389,-0.331231273536111,-0.594467343655556,-0.703116426888889,-0.486129909458333,-0.187543072715278,-0.218882868597083,-0.394804226152778,-0.967877169444444,-0.615901817813889,-0.423279308168056,-0.412601505527778,-0.433716238496389,-0.372886373041667,-0.112660663398611,-0.551988749208333,-0.615143577236111,-0.549321342330694,-0.667170795847222,-0.335521955555556,-0.295658943166667,-0.419613479194444,-0.411973825402778,-0.578245079555556,-0.329551393402778,-0.511644045611111,-0.710531397361111,-0.248028539594444,-0.246172096929167,-0.130996459955556,-0.720011545583333
"134",23,"SITTING",-0.778755236183824,-0.952967793529412,-0.662117013382353,-0.690743284941176,-0.666346646205882,-0.695595746720588,-0.67675208225,-0.555941423897059,-0.286589957117647,-0.138582287919118,-0.0936418882,-0.418757967382353,-0.594427626976471,-0.809362456,-0.756951006985294,-0.776690448602941,-0.594719671955882,-0.533976728073529,-0.930280390867647,-0.557790708808824,-0.545221700485294,-0.696606100779412,-0.812390993970588,-0.462049872176471,-0.402353994390882,-0.682068667852941,-0.630561716985294,-0.445990679083824,-0.608651189802941,-0.292955424911765,-0.569796757557353,-0.205754300191176,-0.378910297926471,-0.6445058556,-0.642591288976471,-0.501655855764706,-0.564601791929412,-0.453104945632353,-0.463693457308824,-0.220917421616176,-0.277082999419118,-0.277758290136765,-0.537042802588235,-0.777294677705882,-0.840110639205882,-0.590368656426471,-0.523889981655882,-0.336150641933824,-0.590700042247059,-0.313334269985294,-0.286739850691176,-0.732294360291176,-0.403429198561324,-0.707333003205882,-0.492268299,-0.557523879470588,-0.607750691827941,-0.464299974611765,-0.562380361764706,-0.444098344760709,-0.408971105647059,-0.338002947073529,-0.168381411970588,-0.425279950117647,-0.180873993742647,-0.348546345660294
"135",23,"STANDING",-0.799143797823529,-0.853342662352941,-0.876826701691176,-0.906688587455882,-0.620246583591176,-0.565707530973824,-0.5213760978,-0.602280067485294,-0.141103083820588,-0.00318354640544118,-0.0714741682426471,-0.489719327485294,-0.641415444576471,-0.549516988147059,-0.86457508175,-0.846825198132353,-0.485444110154412,-0.619778280514706,-0.829608882191176,-0.642279520455882,-0.639198699163235,-0.7078611855,-0.735488344602941,-0.620593807052941,-0.191234738152941,-0.431562253395588,-0.601439224691176,-0.467280873122059,-0.485086785695588,-0.144524044164706,-0.671437750691177,-0.168962658164706,-0.392941025882353,-0.612437034726471,-0.551182545770588,-0.511004566176471,-0.608436502933824,-0.415686128029412,-0.566927762597059,-0.227945912572647,-0.332109897094118,-0.137863927614706,-0.370378352516176,-0.833541150632353,-0.822351895,-0.745478676575,-0.400794053919118,-0.487522865558824,-0.707841762176471,-0.415697335352941,-0.460958406455882,-0.734532764088235,-0.359876687691176,-0.92423601,-0.383725885561765,-0.323592293348529,-0.600532228930882,-0.402470913388235,-0.400951267617647,-0.406733637623529,-0.295038021132353,-0.488488126720588,-0.128723115823529,-0.286965367117647,-0.0265123206605882,-0.476434344573529
"136",23,"WALKING",-0.947291333677966,-0.618353022322034,-0.475947704915254,-0.549185199047119,-0.612621605984915,-0.386157074525424,-0.465412674883051,-0.525712997237288,-0.306720713813559,-0.192088201271186,-0.137939834355932,-0.477855074169492,-0.822901558525424,-0.882982753898305,-0.889347028474576,-0.930909092677966,-0.356127533305085,-0.532459710254237,-0.634078121983051,-0.463669240694915,-0.785415827288136,-0.914541041016949,-0.672203475625424,-0.471664326471186,-0.464030477101695,-0.573459052389831,-0.387470357338983,-0.635001202430509,-0.693773933830508,-0.193913154322034,-0.443257926474576,-0.267033724169492,-0.383189845915254,-0.654006520084746,-0.264051894216949,-0.512415563627119,-0.54123626020339,-0.514287847305085,-0.616245384440678,-0.22095719559322,-0.310742923477966,-0.548453450338983,-0.664025551983051,-0.931222042694915,-0.647622731135593,-0.475830715289831,-0.486205401864407,-0.213161074,-0.420993424932203,-0.221117031489831,-0.425055891986441,-0.569429198089831,-0.482148348998305,-0.640869684915254,-0.502723878694915,-0.309169574728814,-0.388705632718644,-0.543819758830508,-0.619237507427119,-0.568281222474576,-0.404016011694915,-0.586170406542373,-0.239762355973542,-0.467604745440678,-0.324593172160847,-0.647987910084746
"137",23,"WALKING_DOWNSTAIRS",-0.856888271907407,-0.586802030259259,-0.727408373846296,-0.708943143218518,-0.423207515537037,-0.364470481562963,-0.397026580796296,-0.469794379481482,-0.515772719074074,-0.392415162103704,-0.227875973555556,-0.303032957277778,-0.719548646537037,-0.965500635,-0.74396976272037,-0.756909256277778,-0.140212361555556,-0.818618063703704,-0.553653370777778,-0.65387038817037,-0.849414713314815,-0.783292693018519,-0.614274365611111,-0.336112128796296,-0.279453986942593,-0.301491170924074,-0.449953769933333,-0.501927955240741,-0.463505942337778,-0.231476242259259,-0.43840206784463,-0.0448164944074074,-0.717110558148148,-0.455530285574074,-0.455332124351852,-0.454638725646296,-0.423167703518519,-0.606292382372222,-0.653163171888889,-0.337681745203704,-0.162913671,-0.371290280162963,-0.741953403703704,-0.68364510437037,-0.49632747587037,-0.45809518787037,-0.380579271185185,-0.247783983703704,-0.459568137314815,-0.207971924845019,-0.637077342925926,-0.586944071185185,-0.74017386062963,-0.593278519968519,-0.294092600407407,-0.137893396116667,-0.445901499604259,-0.57477298357963,-0.600873374851852,-0.491123154472222,-0.759372475185185,-0.451611205944444,-0.5404252215,-0.2979892117,-0.472544242407407,-0.485856648272222
"138",23,"WALKING_UPSTAIRS",-0.539385326770588,-0.617917831078431,-0.55832614072549,-0.581864153019608,-0.513876650784314,-0.566657056627451,-0.555247211313725,-0.570282775886275,-0.378426729941176,-0.24528937472549,-0.345218888529412,-0.642422158823529,-0.84427235272549,-0.923127177843137,-0.46836580054902,-0.48752083754902,-0.130787702956863,-0.821436440980392,-0.646951543607843,-0.34514400845098,-0.863756286196078,-0.625421990939216,-0.608877882745098,-0.378297161968627,-0.272803586411765,-0.465684836980392,-0.77249172237451,-0.747601436470588,-0.852808266784314,-0.226191003568627,-0.389691550984314,-0.211506887578431,-0.621586393803922,-0.539863005176471,-0.557925583921569,-0.611227515692157,-0.554312753272549,-0.791078407464706,-0.828732348862745,-0.468790848437255,-0.573206300921569,-0.442084741901961,-0.652791893980392,-0.545490258456863,-0.602234859960784,-0.389568062133333,-0.353677400294118,-0.0996620969019608,-0.260390306799804,-0.240818044215686,-0.77588199372549,-0.671718184823529,-0.728156580254902,-0.427980768784314,-0.30600284264902,-0.187681298921569,-0.71659708824902,-0.743675632521569,-0.696748535117647,-0.463070182588235,-0.633627890588235,-0.3761847315,-0.358710583517647,-0.170905503313726,-0.198412024352941,-0.379859896733333
"139",24,"LAYING",-0.601766848638889,-0.489168328323611,-0.696510416038194,-0.6110080356,-0.452200195638889,-0.604342489216667,-0.262262506931944,-0.514242136652778,-0.470541251972222,-0.464262302984722,-0.618672973623333,-0.915424699027778,-0.425725367083333,-0.433644545658333,-0.403040668242917,-0.535593577722222,-0.655879773907639,-0.185009754331944,-0.575152420111111,-0.635386911263889,-0.530956780390278,-0.467594386027778,-0.594255424305556,-0.313211354763889,-0.0843341767763889,-0.207824571416667,-0.588016606113889,-0.402080645055556,-0.62372895965875,-0.543050299220833,-0.16792255425,-0.748561512513889,-0.6237305275,-0.788173729013889,-0.571840078902778,-0.417642589486111,-0.504862391270833,-0.506768962444444,-0.193742367129167,-0.496298227055556,-0.298981536763889,-0.508529378119444,-0.663903848577778,-0.438119970820833,-0.698925460652778,-0.200638927205556,-0.443264304473611,-0.418310854305556,-0.792955319097222,-0.632536685888889,-0.2854221875,-0.734548917166667,-0.4344180896,-0.912229648,-0.585512790152778,-0.441073653690278,-0.599510218430556,-0.385579565319444,-0.175369858968056,-0.892581121722222,-0.519465210027778,-0.466933398625,-0.457202125777778,-0.322298274097222,-0.836392463652778,-0.581133983175
"140",24,"SITTING",-0.629097226825,-0.615501526367647,-0.561487546198529,-0.506657484191177,-0.463862556470588,-0.655935175352941,-0.319265546441176,-0.244162730966176,-0.436020214602941,-0.473525093329412,-0.651487278647059,-0.903616838845588,-0.136290913663235,-0.448174214882353,-0.303178815,-0.583009227661765,-0.938317320735294,-0.444840317573529,-0.620917047411765,-0.368568117191176,-0.590603956411765,-0.460593286320588,-0.690095491411765,-0.462704585161765,-0.220321325698529,-0.439793535176471,-0.5409023655,-0.402508685072059,-0.683777449941177,-0.5795231546,-0.0158501148323529,-0.585381992167647,-0.885033178235294,-0.756677948176471,-0.623711045602941,-0.547328646794118,-0.66650575825,-0.339733363544118,-0.215608090107353,-0.448106930867647,-0.352275547839706,-0.311861194779412,-0.608880472908824,-0.459575163475,-0.607667192897059,-0.261894558670588,-0.155368897102941,-0.2908672765,-0.861938022264706,-0.581863812366176,-0.192606115294118,-0.810656497822059,-0.413169601823529,-0.813810760310294,-0.649181601282353,-0.466977782397059,-0.484321522161765,-0.536928340904412,-0.181954024286176,-0.797660602338235,-0.628134650426471,-0.413143920397353,-0.439654118411765,-0.420142639773529,-0.907713464125441,-0.611984775970588
"141",24,"STANDING",-0.895946586463768,-0.597826447724638,-0.413439462521739,-0.602845095231884,-0.456331616811594,-0.723085876333333,-0.470508595565217,-0.278640298978261,-0.387965737869565,-0.462952184507246,-0.670531038710145,-0.818971469811594,-0.263752525695652,-0.381705048057971,-0.473159696566667,-0.622129322766667,-0.89797119515942,-0.325601736985507,-0.463685139347826,-0.464466012811594,-0.583457394288406,-0.565231976137681,-0.539069481397101,-0.271217682311594,-0.188654097217391,-0.175605205565217,-0.590368612721739,-0.48092943584058,-0.588015020956522,-0.642249183992754,-0.167473899401594,-0.705105865971015,-0.870617665217391,-0.687906428608696,-0.906681355985507,-0.669905815391304,-0.438787843362319,-0.415229180608696,-0.205463947623188,-0.690695993898551,-0.569252474594203,-0.243403654289855,-0.551162235762319,-0.48006498326087,-0.706354226389855,-0.480132673173913,-0.187001466149275,-0.357985108115942,-0.742664827144928,-0.66220757057971,-0.120620807826087,-0.525796430852174,-0.322612176057971,-0.767211801,-0.57405916384058,-0.50006077373913,-0.412458591492754,-0.399684157415942,-0.332800894901449,-0.777027769250725,-0.53971936557971,-0.584842290657971,-0.557239743057971,-0.401383784681159,-0.826448375901449,-0.539715304653623
"142",24,"WALKING",-0.50743389007931,-0.481321825862069,-0.646799917586207,-0.605082312844828,-0.667505624384483,-0.852781611775862,-0.166140759536207,-0.359519128762069,-0.659465378413793,-0.702169239234483,-0.802548925513448,-0.53105529812069,-0.313422662086207,-0.646387207306897,-0.311895650775862,-0.796241739913793,-0.650935473612069,-0.196336388427586,-0.636902558896552,-0.544806658655172,-0.644128630244828,-0.416369541418966,-0.762441846303448,-0.461629997689655,-0.227549070362069,-0.356340983655172,-0.565009402327586,-0.394304762051724,-0.637505012448276,-0.57166886416931,-0.142209895340862,-0.83431938862069,-0.644021202827586,-0.885153390155172,-0.50868516337931,-0.416817723282759,-0.302004483517241,-0.21866069812069,-0.307011413741379,-0.382473591534483,-0.193786053810345,-0.391357602103448,-0.533900000793103,-0.64472928417931,-0.775411843562069,-0.101992528263793,-0.23718354262069,-0.483616945834483,-0.512244936108621,-0.525123916172414,-0.498479445017241,-0.874759860844828,-0.344727585793103,-0.870771983344828,-0.594208866137931,-0.462129384310345,-0.588252451327586,-0.49498996787931,-0.249792859398276,-0.872483308482759,-0.578611260727586,-0.435608123034483,-0.482598054643966,-0.491755758293103,-0.599915411206897,-0.516695202422414
"143",24,"WALKING_DOWNSTAIRS",-0.796988351059091,-0.551827421381818,-0.623195977690909,-0.534628231363636,-0.571571850763636,-0.732696654872727,-0.221644329181818,-0.287247691656364,-0.551418250727273,-0.5292936064,-0.717095547163636,-0.726101970506727,-0.195587878854545,-0.622070146909091,-0.476588757963636,-0.676292485454545,-0.708782764657818,-0.0849351190327273,-0.510172354727273,-0.466893459527273,-0.650375223218182,-0.774579406090909,-0.735577061338182,-0.329766795376364,-0.279707616341818,-0.316276142781818,-0.822768027509091,-0.695458533965455,-0.719557926436364,-0.739437700927273,-0.182197030672727,-0.774182393890909,-0.608289270909091,-0.683719611143636,-0.656484444,-0.502871227729091,-0.489222619036364,-0.357734195454545,-0.455538690881818,-0.553113652727273,-0.344971804656364,-0.461916625725455,-0.675173605781818,-0.613574160436364,-0.7324548046,-0.287536613063636,-0.278159793801818,-0.300296580490909,-0.696479800236364,-0.306386604545455,-0.36720193896,-0.904056658381818,-0.463215601090909,-0.551677986147273,-0.604559735852727,-0.676309202272727,-0.330194083254545,-0.347861470618182,-0.390818267963636,-0.450293492036364,-0.547674601327273,-0.762420251627273,-0.645203471980182,-0.501290583309091,-0.561056366727273,-0.469215744672727
"144",24,"WALKING_UPSTAIRS",-0.562093002627119,-0.531657214171186,-0.826808010745763,-0.391715169372881,-0.607817197966102,-0.803926659759322,-0.332005770152542,-0.49148268379661,-0.357711542186441,-0.63515276779661,-0.814327935762712,-0.554511059025424,-0.480154715494915,-0.343012819440678,-0.404580837413559,-0.799616980618644,-0.556786095966102,-0.220083553305085,-0.775148021932203,-0.370356262135593,-0.560602979186441,-0.503302759694915,-0.796434103898305,-0.246182017910169,-0.248891898491525,-0.297210238627119,-0.485084728966102,-0.441827446118644,-0.72534501840678,-0.499055333016949,-0.459120372864407,-0.889956338912034,-0.570717327983051,-0.735763949779661,-0.609819203786441,-0.504521952685932,-0.397752553915254,-0.112896249542373,-0.452205905008475,-0.416480791130508,-0.265076206101695,-0.476016898932203,-0.438363624720339,-0.665779473640678,-0.86706589779661,-0.224198860983051,-0.311469599271186,-0.250869383131017,-0.507077752576271,-0.459112970001695,-0.29284369459322,-0.735033807237288,-0.184593102745763,-0.667159694254237,-0.487681583111864,-0.623422372188136,-0.500185648350847,-0.312643284305085,-0.347556514477966,-0.666429276644068,-0.509328227762712,-0.478617058301695,-0.474633504474576,-0.403570637045763,-0.568937125237288,-0.390485815610169
"145",25,"LAYING",-0.559512588493151,-0.587645993917808,-0.820670921452055,-0.849919543013699,-0.910467646684932,-0.761282316550685,-0.781147345767123,-0.590506194205479,-0.315817253773973,-0.234091370972603,-0.134360814467123,-0.150688240109589,-0.476122920532877,-0.567698800535616,-0.704602259232877,-0.666857677931507,-0.531363412506849,-0.563163214589041,-0.61104584229589,-0.498053983479452,-0.522164537375343,-0.632345359328767,-0.583945871986301,-0.43797818360274,-0.482323215246575,-0.857299955945205,-0.514982395958904,-0.628940702309589,-0.655007771012329,-0.121000292739726,-0.387507131739726,-0.440263696250548,-0.235758727753425,-0.945007034547945,-0.809663829917808,-0.614886497828767,-0.572295884578082,-0.519486843616438,-0.604992045519863,-0.255439175438356,0.0672437606986301,-0.141351606999178,-0.289255778960274,-0.719736791849315,-0.597446886046575,-0.436829736084932,-0.488316577191781,-0.454614280493151,-0.426576243671233,-0.405490282673973,-0.276805811572603,-0.730841106027397,-0.545270547168493,-0.754781311205479,-0.588669390109589,-0.607493290383562,-0.528488255812329,-0.572533131029589,-0.597388207527397,-0.213546373164384,-0.32290124860726,-0.478388904931507,-0.131441277653425,-0.402994817605479,-0.276652847246575,-0.488969282986301
"146",25,"SITTING",-0.583857607736923,-0.684387333129231,-0.607415323215385,-0.589160205938462,-0.622444175107692,-0.854725045415385,-0.858982360769231,-0.626408638163077,-0.491675240676923,-0.413918226007692,-0.436872004889231,-0.329854952507692,-0.609192061984615,-0.478400432615385,-0.605634450633846,-0.626490073532615,-0.619871804344985,-0.612257660061538,-0.562262119446154,-0.795127858649231,-0.413979371183077,-0.386545971353846,-0.637355298061538,-0.340650834723077,-0.290710494761538,-0.838276014523077,-0.784885548101846,-0.608132457930769,-0.497701885829385,-0.0555945252630769,-0.258897609738462,-0.247626212507692,-0.0854327734307692,-0.682330460753846,-0.823485771076923,-0.618813899527692,-0.6238109747,-0.590554275723077,-0.668222001892308,-0.512045939413846,-0.109344213769231,-0.108810482264923,-0.228837769784615,-0.577423360984615,-0.667125627430769,-0.350735832393846,-0.470491955446154,-0.579489581907692,-0.318752936769231,-0.361826232615385,-0.243870521766154,-0.715415107876923,-0.630466575692308,-0.531449090830769,-0.326198648061538,-0.625347951969231,-0.786730146061538,-0.637032146630769,-0.4849445488,-0.3428342968,-0.165426654169231,-0.227771468169231,0.0805544317347692,-0.269809044415385,-0.397461085029231,-0.273296609846154
"147",25,"STANDING",-0.437731365864865,-0.557582100306757,-0.658913648027027,-0.589903885081081,-0.758773887864865,-0.910819776259459,-0.861903152,-0.9196514732,-0.403715257031081,-0.244398060295946,-0.095845052845946,-0.402168379067568,-0.593774027921622,-0.480009437678378,-0.52941449945946,-0.51571098627027,-0.468768482445946,-0.494596003591892,-0.621426910297297,-0.899638086351351,-0.624410680864865,-0.440618048200811,-0.461889907554054,-0.402919173042297,-0.360056450418919,-0.663256354105405,-0.851768351621622,-0.596936661364865,-0.659363584695946,-0.466710502648649,-0.401496261785135,-0.542885953845946,-0.2648607224,-0.791531935891892,-0.921147341878378,-0.857241764702703,-0.916507477297297,-0.563429947432432,-0.590839377048649,-0.259878129832432,-0.223887927386757,-0.0121143997256757,-0.209352855391892,-0.525184885864865,-0.631130169797297,-0.460112981148649,-0.389250400472973,-0.288445552364865,-0.44922427283,-0.560839629324324,-0.329557361536486,-0.617005170878378,-0.596375177004054,-0.700555317094595,-0.470731810662162,-0.449311997901351,-0.870934482864865,-0.590387829125676,-0.631686760012162,-0.544908587445946,-0.251133286512162,-0.224664912895946,-0.0891710991094595,-0.326063518027027,-0.398019440986487,-0.230629048910811
"148",25,"WALKING",-0.688816326635135,-0.69978899127027,-0.7691418885,-0.737381699824324,-0.855961878243243,-0.550792170312162,-0.568301407513514,-0.628967693194595,-0.51390811522973,-0.378274064432432,-0.0621654193851351,-0.202987601078378,-0.368151473706757,-0.605110893837838,-0.57054292234054,-0.548166636797297,-0.260240669182432,-0.545702176297297,-0.814474092975676,-0.632267289745946,-0.504811006560811,-0.666310867851351,-0.648633836148649,-0.3780749446,-0.328743381941892,-0.589222666540541,-0.645828089838108,-0.594031906324324,-0.564159998058649,-0.0260225083283784,-0.28896024052027,-0.254969348216216,-0.258150187772973,-0.868262429256757,-0.524451631001351,-0.614213720130135,-0.662246363321622,-0.695006344851351,-0.493012136598649,-0.184797128895946,-0.150451082395946,-0.288439499297297,-0.487142754295946,-0.558470688175676,-0.780285723337838,-0.447989768621622,-0.614158802773784,-0.496267746743243,-0.457615821162162,-0.474067452668919,-0.274547901467568,-0.921869075756757,-0.655939955809459,-0.760060998147297,-0.506833014131081,-0.233865026513514,-0.582077081647297,-0.59777266272973,-0.581907387774324,-0.198248171027027,-0.371202982391892,-0.283750057410811,-0.110567437144459,-0.392001591716216,-0.372422253635135,-0.397054063108108
"149",25,"WALKING_DOWNSTAIRS",-0.615661910362069,-0.781900892551724,-0.817576753534483,-0.876991594844828,-0.765664882034483,-0.671731847931034,-0.703098260068965,-0.539007086605172,-0.314906898586207,-0.130414581846552,-0.00922570131827586,-0.23025713162069,-0.527592688032241,-0.740440206896035,-0.697108161632759,-0.706249535089655,-0.498761421724138,-0.361043107086207,-0.632413324224138,-0.462938248086207,-0.605644276689655,-0.527084870882759,-0.777522117551724,-0.569389081827586,-0.521377818448276,-0.521093451068966,-0.639455516118621,-0.633653993982759,-0.485327725931035,-0.267894641775862,-0.549045458017241,-0.458685300948276,-0.415564564931034,-0.778497995396552,-0.690732509482759,-0.522602745810345,-0.457308139431034,-0.658561587275862,-0.493649994482759,-0.110224798405172,-0.126839020655172,-0.312458658391379,-0.439327952103448,-0.688055682775862,-0.681937711568966,-0.508312926844828,-0.600148918581034,-0.243765892534483,-0.408346129567241,-0.298790992465517,-0.472002717103448,-0.813820844448276,-0.594931835106897,-0.924832112931035,-0.546091452603448,-0.482654400758621,-0.614778451441379,-0.624723461368966,-0.51109645047069,-0.317372275344828,-0.463898528655172,-0.441577135375862,-0.230340885124138,-0.455318851275862,-0.258596871434483,-0.513394927362069
"150",25,"WALKING_UPSTAIRS",-0.716741904212,-0.826199967723077,-0.917155473984615,-0.894379129692308,-0.547528264876923,-0.622128546982308,-0.5877396086,-0.674547395984615,-0.238797803210862,-0.0691607365861538,-0.211142073907692,-0.419444081,-0.572782729246154,-0.565996318538462,-0.802274394938462,-0.797686364523077,-0.420142506896923,-0.625529163121539,-0.869968985230769,-0.762864741446154,-0.667656152278462,-0.665152000298462,-0.606014519184615,-0.446441118830769,-0.183322126755385,-0.590765358630769,-0.654404971663077,-0.556202578798462,-0.492625295584615,-0.139674958216923,-0.418410198353846,-0.291275847876923,-0.285339972369231,-0.510042382386154,-0.628149115101538,-0.577135544929231,-0.607936850830769,-0.4662477112,-0.463815638384615,-0.248264727019231,-0.199086266407538,-0.2024203142,-0.351760886615385,-0.821622135692308,-0.817505711846154,-0.621600418369231,-0.557738908495385,-0.556372798707692,-0.6042062192,-0.563181582276923,-0.430923616753846,-0.835427637523077,-0.473753202415385,-0.761459145187692,-0.285003821123077,-0.4910703046,-0.724090213092308,-0.472457969632308,-0.368012320830769,-0.328543302056923,-0.309537996246154,-0.4097607622,-0.0376588945553846,-0.205123195169231,-0.0938607415738462,-0.469260166507692
"151",26,"LAYING",-0.510905814144737,-0.440170436671053,-0.609097732316184,-0.563361814882895,-0.718557493697368,-0.595603313498684,-0.593553401211842,-0.745781741368421,-0.674194077763158,-0.391626585276316,-0.267529848731579,-0.388090587368421,-0.559839983738158,-0.619444452421053,-0.447108484818421,-0.391472296559211,-0.352961091315789,-0.632322706751316,-0.460008130144737,-0.794622885947368,-0.522346653060526,-0.5304596049,-0.455769032046053,-0.185905518780263,-0.281394470658421,-0.572948742057895,-0.823512467631579,-0.89167363375,-0.737836511815789,-0.373389190552632,-0.219563798868421,-0.401452415421053,-0.412438174118421,-0.724313475973684,-0.611295048453947,-0.731025549306579,-0.739725473776316,-0.913553665065789,-0.639194854394737,-0.341602950736842,-0.267403429643421,-0.320291367426316,-0.491858088855263,-0.460524484592105,-0.438939686157895,-0.238299710868421,-0.3438604985,-0.380114690456579,-0.176335456275,-0.34713307825,-0.429868414407895,-0.655783673090789,-0.874099103076316,-0.483540904789474,-0.480891125078947,-0.360953739573684,-0.837116259,-0.895249909052632,-0.689447638580263,-0.450880040936842,-0.453035044781579,-0.321102692434211,-0.337617610630263,-0.304920630178947,-0.488622845171053,-0.300967588175
"152",26,"SITTING",-0.720379837102564,-0.549181298423077,-0.427731772185897,-0.499141249538462,-0.517978393091026,-0.665415736935897,-0.656661908794872,-0.762567360897436,-0.523841989929487,-0.339054040583333,-0.361980369341026,-0.452595317497436,-0.623684606948718,-0.594288143914103,-0.708129871628205,-0.59823471121641,-0.374048703414103,-0.740174815858974,-0.485464163448718,-0.680074254128205,-0.60675362448718,-0.651449018166667,-0.52150691723141,-0.0862716923371795,-0.0742293911525641,-0.63134264238718,-0.627203669948718,-0.721062468269231,-0.919252444102564,-0.277242024582051,-0.0388134885333333,-0.333611657094872,-0.468847099867949,-0.508333000792308,-0.650176541128205,-0.801990143474359,-0.766678045807692,-0.812785871247436,-0.903659638205128,-0.446043172341026,-0.281557135624359,-0.337350506353333,-0.388879635294872,-0.678302624589744,-0.419853120529487,-0.178467386165,-0.310984374307692,-0.298246352089744,-0.187766642368333,-0.392299449920513,-0.536415327432051,-0.389048208731923,-0.783088924205128,-0.505932429230769,-0.175639416495,-0.405252956589744,-0.678725687571795,-0.770606551973077,-0.843550701794872,-0.394819569384615,-0.394361053651282,-0.511851990987179,-0.3375536675,-0.215762609297436,-0.454800937782051,-0.536790066064103
"153",26,"STANDING",-0.554430969714865,-0.665008085716216,-0.450573885432432,-0.464494207759459,-0.440281020162162,-0.605678025540541,-0.533764091810811,-0.560125842337838,-0.396872430810811,-0.316383088972973,-0.523400310608108,-0.472193888662162,-0.782433977554054,-0.595534288081081,-0.595080305140541,-0.51930311795,-0.322331687366216,-0.833341203513513,-0.545206889586486,-0.579402337878378,-0.636446938162162,-0.518025055904054,-0.658126224337838,-0.298332401544595,-0.157100828928784,-0.517488108537838,-0.63414076132973,-0.839552303191892,-0.861393416081081,-0.431844652486486,-0.318092959548649,-0.274088223810811,-0.382923739443243,-0.512443270648649,-0.6250175115,-0.560050579878378,-0.561282088774324,-0.796120261513514,-0.895187960135135,-0.614079606635135,-0.244430361972973,-0.459355844339189,-0.553811053202703,-0.586692409083513,-0.535916511905405,-0.336743700148649,-0.187870870797297,-0.151899979309459,-0.300057816932432,-0.280756979535,-0.38681783977027,-0.496059106367568,-0.817088077256757,-0.440446219666216,-0.300542464972973,-0.323688587148649,-0.573501739108108,-0.821137388905405,-0.798408993054054,-0.573452407837838,-0.482037018175676,-0.289828378932432,-0.282294912813513,-0.0976592940689189,-0.296206588891892,-0.366151845418919
